ATTENDANCE,WAIT TIME,START OF 1 RIDE FOR ATTRACTION,ATTRACTION,ATTENDANCE 15 MIN,GUEST CARRIED,DATE,EXACT START RIDE 1,MEAN GUEST CARRIED,PEOPLE IN LINE,PEOPLE INSIDE ATTRACTION,BIN
50974.46036672598,35.0,2022-08-09 10:15:00,Roller Coaster,1000.0026093956848,14.0,2022-08-09,10:15:00,12.066666666666666,16.0,12.0,"[15, 30)"
50974.46036672598,30.0,2022-08-09 20:15:00,Go-Karts,30905.195389934037,333.0,2022-08-09,20:15:00,321.4375,321.0,321.0,"[315, 330)"
50974.46036672598,5.0,2022-08-09 09:15:00,Inverted Coaster,1000.000003453318,78.0,2022-08-09,09:15:00,49.94444444444444,0.0,50.0,"[0, 15)"
50974.46036672598,40.0,2022-08-09 15:45:00,Drop Tower,26066.86650581841,62.0,2022-08-09,15:45:00,93.22222222222223,155.0,93.0,"[150, 165)"
50974.46036672598,5.0,2022-08-09 17:00:00,Giga Coaster,47764.06417593973,0.0,2022-08-09,17:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,25.0,2022-08-09 12:00:00,Merry Go Round,1007.0939151691545,339.0,2022-08-09,12:00:00,341.47058823529414,228.0,341.0,"[225, 240)"
50974.46036672598,15.0,2022-08-09 18:30:00,Merry Go Round,47614.103678157015,280.0,2022-08-09,18:30:00,323.94444444444446,0.0,324.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 22:30:00,Flying Coaster,12200.507785677722,95.0,2022-08-09,22:30:00,74.17647058823529,0.0,74.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 14:00:00,Crazy Dance,3107.9269297998208,0.0,2022-08-09,14:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 18:30:00,Crazy Dance,47614.103678157015,0.0,2022-08-09,18:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,35.0,2022-08-09 12:15:00,Bungee Jump,1017.3440599482008,205.0,2022-08-09,12:15:00,206.2941176470588,275.0,206.0,"[270, 285)"
50974.46036672598,5.0,2022-08-09 09:15:00,Spiral Slide,1000.000003453318,0.0,2022-08-09,09:15:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 14:15:00,Spiral Slide,4432.689223417284,29.0,2022-08-09,14:15:00,32.888888888888886,0.0,33.0,"[0, 15)"
50974.46036672598,40.0,2022-08-09 16:00:00,Vertical Drop,31298.882042484016,239.0,2022-08-09,16:00:00,248.05882352941177,413.0,248.0,"[405, 420)"
50974.46036672598,10.0,2022-08-09 09:45:00,Water Ride,1000.0001384281528,148.0,2022-08-09,09:45:00,157.42857142857142,0.0,157.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 10:45:00,Circus Train,1000.0344903766533,298.0,2022-08-09,10:45:00,254.77777777777777,0.0,255.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 11:45:00,Bumper Cars,1002.7464545227684,193.0,2022-08-09,11:45:00,185.38888888888889,0.0,185.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 10:45:00,Superman Ride,1000.0344903766533,177.0,2022-08-09,10:45:00,117.22222222222223,0.0,117.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 11:45:00,Superman Ride,1002.7464545227684,122.0,2022-08-09,11:45:00,150.88888888888889,0.0,151.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 13:30:00,Kiddie Coaster,1688.0662252010447,197.0,2022-08-09,13:30:00,207.11764705882354,0.0,207.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 10:15:00,Himalaya Ride,1000.0026093956848,0.0,2022-08-09,10:15:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 10:15:00,Spinning Coaster,1000.0026093956848,266.0,2022-08-09,10:15:00,257.0,0.0,257.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 11:00:00,Bumper Cars,1000.1129351752328,181.0,2022-08-09,11:00:00,180.55555555555554,0.0,181.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 09:15:00,Drop Tower,1000.000003453318,93.0,2022-08-09,09:15:00,105.55555555555556,0.0,106.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 20:30:00,Rapids Ride,28409.690440711645,0.0,2022-08-09,20:30:00,1.4814888888888889,0.0,1.0,"[0, 15)"
50974.46036672598,30.0,2022-08-09 11:00:00,Roller Coaster,1000.1129351752328,20.0,2022-08-09,11:00:00,26.333333333333332,26.0,26.0,"[15, 30)"
50974.46036672598,30.0,2022-08-09 18:00:00,Vertical Drop,50408.773555637774,281.0,2022-08-09,18:00:00,250.35294117647058,250.0,250.0,"[240, 255)"
50974.46036672598,5.0,2022-08-09 09:15:00,Merry Go Round,1000.000003453318,67.0,2022-08-09,09:15:00,61.333333333333336,0.0,61.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 09:30:00,Spinning Coaster,1000.0000257424418,235.0,2022-08-09,09:30:00,178.38888888888889,0.0,178.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 12:30:00,Oz Theatre,1040.1828276914807,126.0,2022-08-09,12:30:00,91.88888888888889,0.0,92.0,"[0, 15)"
50974.46036672598,20.0,2022-08-09 21:00:00,Water Ride,23647.46779332333,137.0,2022-08-09,21:00:00,138.0,46.0,138.0,"[45, 60)"
50974.46036672598,10.0,2022-08-09 20:00:00,Flying Coaster,33446.549541008906,501.0,2022-08-09,20:00:00,413.94444444444446,0.0,414.0,"[0, 15)"
50974.46036672598,55.0,2022-08-09 15:30:00,Giant Wheel,20976.43777688016,344.0,2022-08-09,15:30:00,262.29411764705884,699.0,262.0,"[690, 705)"
50974.46036672598,20.0,2022-08-09 12:15:00,Bumper Cars,1017.3440599482008,177.0,2022-08-09,12:15:00,183.83333333333334,61.0,184.0,"[60, 75)"
50974.46036672598,10.0,2022-08-09 14:00:00,Oz Theatre,3107.9269297998208,74.0,2022-08-09,14:00:00,115.66666666666667,0.0,116.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 22:30:00,Spinning Coaster,12200.507785677722,96.0,2022-08-09,22:30:00,101.11111111111111,0.0,101.0,"[0, 15)"
50974.46036672598,-0.0,2022-08-09 16:45:00,Crazy Dance,44802.32030567792,0.0,2022-08-09,16:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,50.0,2022-08-09 16:15:00,Swing Ride,36359.607918477246,97.0,2022-08-09,16:15:00,99.06666666666666,231.0,99.0,"[225, 240)"
50974.46036672598,55.0,2022-08-09 15:15:00,Giant Wheel,16303.086735657283,222.0,2022-08-09,15:15:00,253.72222222222223,677.0,254.0,"[675, 690)"
50974.46036672598,20.0,2022-08-09 14:30:00,Bumper Cars,6334.538226474406,168.0,2022-08-09,14:30:00,177.05555555555554,59.0,177.0,"[45, 60)"
50974.46036672598,45.0,2022-08-09 21:45:00,Giant Wheel,17323.28891705582,161.0,2022-08-09,21:45:00,288.06666666666666,576.0,288.0,"[570, 585)"
50974.46036672598,15.0,2022-08-09 10:30:00,Spinning Coaster,1000.0098461367468,250.0,2022-08-09,10:30:00,275.05555555555554,0.0,275.0,"[0, 15)"
50974.46036672598,45.0,2022-08-09 16:15:00,Go-Karts,36359.607918477246,351.0,2022-08-09,16:15:00,285.72222222222223,571.0,286.0,"[570, 585)"
50974.46036672598,60.0,2022-08-09 11:30:00,Swing Ride,1001.005172454382,109.0,2022-08-09,11:30:00,103.52941176470588,311.0,104.0,"[300, 315)"
50974.46036672598,40.0,2022-08-09 15:45:00,Inverted Coaster,26066.86650581841,197.0,2022-08-09,15:45:00,202.30769230769232,337.0,202.0,"[330, 345)"
50974.46036672598,10.0,2022-08-09 21:30:00,Dizzy Dropper,19305.839472935364,107.0,2022-08-09,21:30:00,105.72222222222223,0.0,106.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 16:00:00,Kiddie Coaster,31298.882042484016,153.0,2022-08-09,16:00:00,189.3846153846154,0.0,189.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 16:45:00,Roller Coaster,44802.32030567792,19.0,2022-08-09,16:45:00,21.61111111111111,0.0,22.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 18:15:00,Giga Coaster,49243.25826279406,0.0,2022-08-09,18:15:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 17:00:00,Merry Go Round,47764.06417593973,324.0,2022-08-09,17:00:00,312.70588235294116,0.0,313.0,"[0, 15)"
50974.46036672598,60.0,2022-08-09 16:45:00,Swing Ride,44802.32030567792,72.0,2022-08-09,16:45:00,92.47058823529412,277.0,92.0,"[270, 285)"
50974.46036672598,10.0,2022-08-09 13:15:00,Circus Train,1365.0987104040148,250.0,2022-08-09,13:15:00,236.83333333333334,0.0,237.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 09:45:00,Spinning Coaster,1000.0001384281528,232.0,2022-08-09,09:45:00,236.83333333333334,0.0,237.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 16:45:00,Spiral Slide,44802.32030567792,16.0,2022-08-09,16:45:00,17.444444444444443,0.0,17.0,"[0, 15)"
50974.46036672598,25.0,2022-08-09 13:45:00,Merry Go Round,2234.016688622296,248.0,2022-08-09,13:45:00,320.8888888888889,214.0,321.0,"[210, 225)"
50974.46036672598,5.0,2022-08-09 19:30:00,Free Fall,38549.69262291522,0.0,2022-08-09,19:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 12:30:00,Superman Ride,1040.1828276914807,160.0,2022-08-09,12:30:00,184.61111111111111,0.0,185.0,"[0, 15)"
50974.46036672598,-0.0,2022-08-09 20:45:00,Crazy Dance,25983.789753314733,0.0,2022-08-09,20:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,25.0,2022-08-09 15:45:00,Haunted House,26066.86650581841,119.0,2022-08-09,15:45:00,123.61111111111111,82.0,124.0,"[75, 90)"
50974.46036672598,20.0,2022-08-09 16:45:00,Spinning Coaster,44802.32030567792,290.0,2022-08-09,16:45:00,281.22222222222223,94.0,281.0,"[90, 105)"
50974.46036672598,10.0,2022-08-09 20:45:00,Bungee Jump,25983.789753314733,214.0,2022-08-09,20:45:00,213.7058823529412,0.0,214.0,"[0, 15)"
50974.46036672598,40.0,2022-08-09 14:45:00,Vertical Drop,8920.100745811567,185.0,2022-08-09,14:45:00,246.73333333333332,411.0,247.0,"[405, 420)"
50974.46036672598,25.0,2022-08-09 10:00:00,Zipline,1000.0006345006168,68.0,2022-08-09,10:00:00,77.11111111111111,51.0,77.0,"[45, 60)"
50974.46036672598,20.0,2022-08-09 20:30:00,Vertical Drop,28409.690440711645,224.0,2022-08-09,20:30:00,210.2,70.0,210.0,"[60, 75)"
50974.46036672598,35.0,2022-08-09 16:15:00,Zipline,36359.607918477246,51.0,2022-08-09,16:15:00,58.611111111111114,78.0,59.0,"[75, 90)"
50974.46036672598,5.0,2022-08-09 18:00:00,Roller Coaster,50408.773555637774,0.0,2022-08-09,18:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 12:00:00,Giga Coaster,1007.0939151691545,0.0,2022-08-09,12:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 22:15:00,Roller Coaster,13768.163806469618,0.0,2022-08-09,22:15:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 09:30:00,Dizzy Dropper,1000.0000257424418,99.0,2022-08-09,09:30:00,113.11111111111111,0.0,113.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 12:45:00,Bumper Cars,1088.3013431736165,169.0,2022-08-09,12:45:00,178.88888888888889,0.0,179.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 11:30:00,Spiral Slide,1001.005172454382,20.0,2022-08-09,11:30:00,32.05555555555556,0.0,32.0,"[0, 15)"
50974.46036672598,25.0,2022-08-09 15:30:00,Merry Go Round,20976.43777688016,322.0,2022-08-09,15:30:00,305.77777777777777,204.0,306.0,"[195, 210)"
50974.46036672598,5.0,2022-08-09 20:00:00,Superman Ride,33446.549541008906,0.0,2022-08-09,20:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,-0.0,2022-08-09 12:45:00,Crazy Dance,1088.3013431736165,0.0,2022-08-09,12:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 09:00:00,Water Ride,1000.0,0.0,2022-08-09,09:00:00,32.76470588235294,0.0,33.0,"[0, 15)"
50974.46036672598,40.0,2022-08-09 18:45:00,Go-Karts,45641.02670199954,342.0,2022-08-09,18:45:00,298.72222222222223,498.0,299.0,"[495, 510)"
50974.46036672598,55.0,2022-08-09 12:30:00,Free Fall,1040.1828276914807,49.0,2022-08-09,12:30:00,46.27777777777778,123.0,46.0,"[120, 135)"
50974.46036672598,55.0,2022-08-09 13:00:00,Swing Ride,1184.2068106452616,66.0,2022-08-09,13:00:00,86.33333333333333,230.0,86.0,"[225, 240)"
50974.46036672598,35.0,2022-08-09 16:45:00,Vertical Drop,44802.32030567792,260.0,2022-08-09,16:45:00,251.76923076923077,336.0,252.0,"[330, 345)"
50974.46036672598,30.0,2022-08-09 20:30:00,Go-Karts,28409.690440711645,372.0,2022-08-09,20:30:00,304.88235294117646,305.0,305.0,"[300, 315)"
50974.46036672598,5.0,2022-08-09 21:00:00,Circus Train,23647.46779332333,11.0,2022-08-09,21:00:00,14.277777777777779,0.0,14.0,"[0, 15)"
50974.46036672598,25.0,2022-08-09 13:30:00,Haunted House,1688.0662252010447,108.0,2022-08-09,13:30:00,118.4375,79.0,118.0,"[75, 90)"
50974.46036672598,20.0,2022-08-09 20:15:00,Bungee Jump,30905.195389934037,239.0,2022-08-09,20:15:00,234.0,78.0,234.0,"[75, 90)"
50974.46036672598,40.0,2022-08-09 13:45:00,Bungee Jump,2234.016688622296,187.0,2022-08-09,13:45:00,209.05882352941177,348.0,209.0,"[345, 360)"
50974.46036672598,15.0,2022-08-09 14:00:00,Superman Ride,3107.9269297998208,171.0,2022-08-09,14:00:00,204.64705882352942,0.0,205.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 13:00:00,Spiral Slide,1184.2068106452616,33.0,2022-08-09,13:00:00,34.833333333333336,0.0,35.0,"[0, 15)"
50974.46036672598,45.0,2022-08-09 13:30:00,Roller Coaster,1688.0662252010447,27.0,2022-08-09,13:30:00,23.944444444444443,48.0,24.0,"[45, 60)"
50974.46036672598,5.0,2022-08-09 09:15:00,Bungee Jump,1000.000003453318,0.0,2022-08-09,09:15:00,81.16666666666667,0.0,81.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 09:30:00,Vertical Drop,1000.0000257424418,219.0,2022-08-09,09:30:00,150.5625,0.0,151.0,"[0, 15)"
50974.46036672598,-0.0,2022-08-09 09:00:00,Crazy Dance,1000.0,0.0,2022-08-09,09:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,45.0,2022-08-09 14:45:00,Zipline,8920.100745811567,62.0,2022-08-09,14:45:00,67.22222222222223,134.0,67.0,"[120, 135)"
50974.46036672598,5.0,2022-08-09 17:30:00,Spiral Slide,50799.35609217476,27.0,2022-08-09,17:30:00,19.055555555555557,0.0,19.0,"[0, 15)"
50974.46036672598,45.0,2022-08-09 13:45:00,Drop Tower,2234.016688622296,88.0,2022-08-09,13:45:00,88.0,176.0,88.0,"[165, 180)"
50974.46036672598,15.0,2022-08-09 09:15:00,Zipline,1000.000003453318,98.0,2022-08-09,09:15:00,72.76470588235294,0.0,73.0,"[0, 15)"
50974.46036672598,40.0,2022-08-09 19:15:00,Vertical Drop,41038.4645846123,251.0,2022-08-09,19:15:00,249.06666666666666,415.0,249.0,"[405, 420)"
50974.46036672598,-0.0,2022-08-09 12:30:00,Crazy Dance,1040.1828276914807,0.0,2022-08-09,12:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,25.0,2022-08-09 20:00:00,Water Ride,33446.549541008906,144.0,2022-08-09,20:00:00,124.93333333333334,83.0,125.0,"[75, 90)"
50974.46036672598,40.0,2022-08-09 14:30:00,Go-Karts,6334.538226474406,270.0,2022-08-09,14:30:00,275.5,459.0,276.0,"[450, 465)"
50974.46036672598,10.0,2022-08-09 18:15:00,Rapids Ride,49243.25826279406,206.0,2022-08-09,18:15:00,190.889,0.0,191.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 22:45:00,Himalaya Ride,10772.00174796476,0.0,2022-08-09,22:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 21:45:00,Oz Theatre,17323.28891705582,0.0,2022-08-09,21:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 10:15:00,Rapids Ride,1000.0026093956848,162.0,2022-08-09,10:15:00,154.00005,0.0,154.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 17:45:00,Free Fall,50974.46036672598,32.0,2022-08-09,17:45:00,5.333333333333333,0.0,5.0,"[0, 15)"
50974.46036672598,35.0,2022-08-09 16:30:00,Flying Coaster,40944.72572998728,489.0,2022-08-09,16:30:00,499.70588235294116,666.0,500.0,"[660, 675)"
50974.46036672598,5.0,2022-08-09 11:00:00,Kiddie Coaster,1000.1129351752328,242.0,2022-08-09,11:00:00,229.22222222222223,0.0,229.0,"[0, 15)"
50974.46036672598,20.0,2022-08-09 14:00:00,Dizzy Dropper,3107.9269297998208,86.0,2022-08-09,14:00:00,98.61111111111111,33.0,99.0,"[30, 45)"
50974.46036672598,30.0,2022-08-09 15:00:00,Haunted House,12248.240970437004,119.0,2022-08-09,15:00:00,121.9375,122.0,122.0,"[120, 135)"
50974.46036672598,10.0,2022-08-09 12:45:00,Oz Theatre,1088.3013431736165,168.0,2022-08-09,12:45:00,111.66666666666667,0.0,112.0,"[0, 15)"
50974.46036672598,-0.0,2022-08-09 19:15:00,Roller Coaster,41038.4645846123,0.0,2022-08-09,19:15:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,30.0,2022-08-09 13:45:00,Inverted Coaster,2234.016688622296,226.0,2022-08-09,13:45:00,217.0,217.0,217.0,"[210, 225)"
50974.46036672598,10.0,2022-08-09 22:00:00,Dizzy Dropper,15476.141109496102,56.0,2022-08-09,22:00:00,32.88235294117647,0.0,33.0,"[0, 15)"
50974.46036672598,10.0,2022-08-09 18:45:00,Kiddie Coaster,45641.02670199954,191.0,2022-08-09,18:45:00,178.42859285714286,0.0,178.0,"[0, 15)"
50974.46036672598,35.0,2022-08-09 12:30:00,Bungee Jump,1040.1828276914807,197.0,2022-08-09,12:30:00,207.0,276.0,207.0,"[270, 285)"
50974.46036672598,15.0,2022-08-09 16:30:00,Dizzy Dropper,40944.72572998728,82.0,2022-08-09,16:30:00,95.66666666666667,0.0,96.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 16:15:00,Giga Coaster,36359.607918477246,0.0,2022-08-09,16:15:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 10:30:00,Himalaya Ride,1000.0098461367468,0.0,2022-08-09,10:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 09:00:00,Spiral Slide,1000.0,0.0,2022-08-09,09:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,45.0,2022-08-09 22:00:00,Giant Wheel,15476.141109496102,222.0,2022-08-09,22:00:00,311.26666666666665,623.0,311.0,"[615, 630)"
50974.46036672598,55.0,2022-08-09 19:00:00,Swing Ride,43422.89767916534,139.0,2022-08-09,19:00:00,111.0,296.0,111.0,"[285, 300)"
50974.46036672598,5.0,2022-08-09 09:15:00,Spinning Coaster,1000.000003453318,76.0,2022-08-09,09:15:00,10.277777777777779,0.0,10.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 19:45:00,Inverted Coaster,36005.75973053959,0.0,2022-08-09,19:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,45.0,2022-08-09 21:00:00,Zipline,23647.46779332333,30.0,2022-08-09,21:00:00,62.0,124.0,62.0,"[120, 135)"
50974.46036672598,50.0,2022-08-09 11:15:00,Free Fall,1000.3471956000728,31.0,2022-08-09,11:15:00,40.27777777777778,94.0,40.0,"[90, 105)"
50974.46036672598,45.0,2022-08-09 13:00:00,Roller Coaster,1184.2068106452616,19.0,2022-08-09,13:00:00,12.944444444444445,26.0,13.0,"[15, 30)"
50974.46036672598,-0.0,2022-08-09 09:00:00,Roller Coaster,1000.0,0.0,2022-08-09,09:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,45.0,2022-08-09 20:45:00,Zipline,25983.789753314733,40.0,2022-08-09,20:45:00,63.0625,126.0,63.0,"[120, 135)"
50974.46036672598,5.0,2022-08-09 19:30:00,Himalaya Ride,38549.69262291522,0.0,2022-08-09,19:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,30.0,2022-08-09 11:30:00,Haunted House,1001.005172454382,168.0,2022-08-09,11:30:00,128.52941176470588,129.0,129.0,"[120, 135)"
50974.46036672598,-0.0,2022-08-09 19:45:00,Giga Coaster,36005.75973053959,0.0,2022-08-09,19:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,45.0,2022-08-09 13:30:00,Drop Tower,1688.0662252010447,106.0,2022-08-09,13:30:00,93.23529411764706,186.0,93.0,"[180, 195)"
50974.46036672598,5.0,2022-08-09 17:30:00,Himalaya Ride,50799.35609217476,0.0,2022-08-09,17:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,30.0,2022-08-09 14:30:00,Inverted Coaster,6334.538226474406,185.0,2022-08-09,14:30:00,173.4,173.0,173.0,"[165, 180)"
50974.46036672598,5.0,2022-08-09 22:30:00,Giga Coaster,12200.507785677722,0.0,2022-08-09,22:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 22:45:00,Drop Tower,10772.00174796476,0.0,2022-08-09,22:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,35.0,2022-08-09 09:15:00,Swing Ride,1000.000003453318,144.0,2022-08-09,09:15:00,167.16666666666666,223.0,167.0,"[210, 225)"
50974.46036672598,40.0,2022-08-09 15:00:00,Vertical Drop,12248.240970437004,172.0,2022-08-09,15:00:00,237.6875,396.0,238.0,"[390, 405)"
50974.46036672598,25.0,2022-08-09 15:15:00,Spinning Coaster,16303.086735657283,254.0,2022-08-09,15:15:00,277.8333333333333,185.0,278.0,"[180, 195)"
50974.46036672598,40.0,2022-08-09 18:00:00,Drop Tower,50408.773555637774,104.0,2022-08-09,18:00:00,99.27777777777777,165.0,99.0,"[165, 180)"
50974.46036672598,35.0,2022-08-09 16:30:00,Drop Tower,40944.72572998728,119.0,2022-08-09,16:30:00,103.6470588235294,138.0,104.0,"[135, 150)"
50974.46036672598,35.0,2022-08-09 12:45:00,Water Ride,1088.3013431736165,110.0,2022-08-09,12:45:00,115.5,154.0,116.0,"[150, 165)"
50974.46036672598,40.0,2022-08-09 14:15:00,Drop Tower,4432.689223417284,76.0,2022-08-09,14:15:00,89.38888888888889,149.0,89.0,"[135, 150)"
50974.46036672598,30.0,2022-08-09 12:30:00,Water Ride,1040.1828276914807,123.0,2022-08-09,12:30:00,119.25,119.0,119.0,"[105, 120)"
50974.46036672598,5.0,2022-08-09 10:45:00,Crazy Dance,1000.0344903766533,0.0,2022-08-09,10:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,20.0,2022-08-09 19:15:00,Bungee Jump,41038.4645846123,204.0,2022-08-09,19:15:00,230.1875,77.0,230.0,"[75, 90)"
50974.46036672598,15.0,2022-08-09 12:15:00,Superman Ride,1017.3440599482008,144.0,2022-08-09,12:15:00,146.83333333333334,0.0,147.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 10:15:00,Water Ride,1000.0026093956848,159.0,2022-08-09,10:15:00,138.23529411764707,0.0,138.0,"[0, 15)"
50974.46036672598,25.0,2022-08-09 13:30:00,Dizzy Dropper,1688.0662252010447,54.0,2022-08-09,13:30:00,85.44444444444444,57.0,85.0,"[45, 60)"
50974.46036672598,5.0,2022-08-09 20:00:00,Roller Coaster,33446.549541008906,0.0,2022-08-09,20:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 18:30:00,Spiral Slide,47614.103678157015,0.0,2022-08-09,18:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 22:45:00,Circus Train,10772.00174796476,0.0,2022-08-09,22:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 18:45:00,Spiral Slide,45641.02670199954,0.0,2022-08-09,18:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 22:30:00,Water Ride,12200.507785677722,0.0,2022-08-09,22:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,40.0,2022-08-09 18:30:00,Giant Wheel,47614.103678157015,293.0,2022-08-09,18:30:00,321.8125,536.0,322.0,"[525, 540)"
50974.46036672598,35.0,2022-08-09 17:00:00,Drop Tower,47764.06417593973,101.0,2022-08-09,17:00:00,93.88235294117646,125.0,94.0,"[120, 135)"
50974.46036672598,15.0,2022-08-09 17:30:00,Flying Coaster,50799.35609217476,516.0,2022-08-09,17:30:00,435.27777777777777,0.0,435.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 16:45:00,Superman Ride,44802.32030567792,172.0,2022-08-09,16:45:00,159.11764705882354,0.0,159.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 20:30:00,Dizzy Dropper,28409.690440711645,73.0,2022-08-09,20:30:00,99.0,0.0,99.0,"[0, 15)"
50974.46036672598,70.0,2022-08-09 10:00:00,Free Fall,1000.0006345006168,31.0,2022-08-09,10:00:00,28.2,103.0,28.0,"[90, 105)"
50974.46036672598,20.0,2022-08-09 17:00:00,Spinning Coaster,47764.06417593973,298.0,2022-08-09,17:00:00,286.0,95.0,286.0,"[90, 105)"
50974.46036672598,15.0,2022-08-09 10:45:00,Merry Go Round,1000.0344903766533,412.0,2022-08-09,10:45:00,344.1764705882353,0.0,344.0,"[0, 15)"
50974.46036672598,-0.0,2022-08-09 19:30:00,Giga Coaster,38549.69262291522,0.0,2022-08-09,19:30:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,15.0,2022-08-09 13:00:00,Bumper Cars,1184.2068106452616,205.0,2022-08-09,13:00:00,184.88888888888889,0.0,185.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 21:45:00,Giga Coaster,17323.28891705582,0.0,2022-08-09,21:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 18:15:00,Spiral Slide,49243.25826279406,0.0,2022-08-09,18:15:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,35.0,2022-08-09 19:00:00,Drop Tower,43422.89767916534,94.0,2022-08-09,19:00:00,96.6470588235294,129.0,97.0,"[120, 135)"
50974.46036672598,25.0,2022-08-09 19:45:00,Bungee Jump,36005.75973053959,272.0,2022-08-09,19:45:00,251.5625,168.0,252.0,"[165, 180)"
50974.46036672598,40.0,2022-08-09 13:15:00,Go-Karts,1365.0987104040148,233.0,2022-08-09,13:15:00,261.70588235294116,436.0,262.0,"[435, 450)"
50974.46036672598,5.0,2022-08-09 14:00:00,Himalaya Ride,3107.9269297998208,0.0,2022-08-09,14:00:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,5.0,2022-08-09 12:45:00,Himalaya Ride,1088.3013431736165,0.0,2022-08-09,12:45:00,0.0,0.0,0.0,"[0, 15)"
50974.46036672598,20.0,2022-08-09 10:00:00,Go-Karts,1000.0006345006168,323.0,2022-08-09,10:00:00,344.0625,115.0,344.0,"[105, 120)"
